1165,Brigham & Women's ART Center,75 Francis St,Boston,MA,2115,NE,"Mark D. Hornstein, M.D.","Elizabeth S. GInsburg, M.D.","Catherine Racowsky, Ph.D.",617-732-7908,http://www.brighamandwomens.org/reproductivemedici,N/A,42.335564,-71.106563,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1166,Vincent IVF Unit,55 Fruit Street,Boston,MA,2114,NE,"Thomas L. Toth, M.D.","Thomas L. Toth, M.D.","Diane L. Wright, Ph.D., HCLD",617-726-8868,http://www.mgh.harvard.edu/ivf,tltoth@partners.org,42.362417,-71.068937,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1168,Reproductive Science Center,1 Forbes Road,Lexington,MA,2421,NE,"Richard Dietz ,MBA","Samuel C. Pang, M.D.","Kathryn J. Go, Ph.D.,HCLD",800-858-4832,http://www.rscnewengland.com,patientadvocate@integramed.com,42.443407,-71.263069,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1169,Fertility Centers of New England,20 Pond Meadow Dr.,Reading,MA,1867,NE,"Joseph A. Hill, M.D.","R. Ian Hardy, M.D., Ph.D.","Lynette A. Scott, Ph.D., HCLD",781-942-7000,http://www.fertilitycenter.com,N/A,42.542,-71.109,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1170,Baystate Reproductive Medicine,759 Chestnut Street,Springfield,MA,1199,NE,"Daniel R. Grow, M.D.","Kelly Lynch, M.D.","Margaret J. Arny, Ph.D. HCLD",413-794-5608,http://www.baystatehealth.com/1025/3276/3615,N/A,42.1207667,-72.6052428,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1171,Cardone Reproductive Medicine & Infertility LLC,2 Main Street,Stoneham,MA,2180,NE,"Vito R. S. Cardone, M.D.","Vito R. S. Cardone, M.D.","R. Douglas Powers, Ph.D., HCLD",781-438-3888,N/A,N/A,42.477,-71.091,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1172,Boston IVF,130 Second Avenue,Waltham,MA,2451,NE,"Derek Larkin, J.D.","Michael M. Alper, M.D.","C. Brent Barrett, Ph.D., HCLD",781-434-6400,http://www.bostonivf.com,rhonda.gannon@bostonivf.com,42.395,-71.252,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1173,Shady Grove Fertility Center at GBMC,6569 N. Charles Street,Baltimore,MD,21204,SA,"Eugene Katz, M.D.","Eugene Katz, M.D.","Michael Tucker, Ph.D., HCLD",443-849-2484,http://www.gbmc.org/fertilitycenter,fertility@gbmc.org;ekatz@gbmc.,39.403,-76.62,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1174,The Center for Assisted Reproductive Technology at Union Memorial Hospital,201 E. University Parkway,Baltimore,MD,21218,SA,"Nathan G. Berger, M.D.","Nathan G. Berger, M.D.","Norman H. Dubin, Ph.D., HCLDELD",410-554-2683,N/A,N/A,39.332,-76.601,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1176,"Endrika Hinton, M.D.",10751 Falls Road,Lutherville,MD,21093,SA,"Endrika Hinton, M.D.","Endrika Hinton, M.D.","Yulian Zhao, Ph.D., H.C.L.D.",410-616-7777,N/A,pstein@gbmc.org,39.4208286,-76.6688526,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1177,Johns Hopkins Medical Institute,10753 Falls Road,Lutherville,MD,21093,SA,"Jairo E. Garcia, M.D.","Jairo E. Garcia, M.D.","Yulian Zhao, Ph.D., H.C.L.D.",410-583-2749,http://womenshealth.jhmi.edu,jgarcia@jhmi.edu,39.445,-76.652,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1178,Shady Grove Fertility Center,15001 Shady Grove Road,Rockville,MD,20850,SA,"Michael J. Levy, M.D.","Robert J. Stillman, M.D.","Michael J. Tucker, Ph.D., HCLD",301-340-1188,http://www.shadygrovefertility.com,info@shadygrovefertility.com,39.1021202,-77.1903759,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1179,Fertility Center of Maryland,110 West Road,Towson,MD,21204,SA,"Santiago L. Padilla, M.D.","Santiago L. Padilla, M.D.","Santiago L. Padilla, M.D.",410-296-6400,http://www.fertilitycentermd.com,KDugan@fertilitycentermd.com,39.411789,-76.616963,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1180,University of Michigan Medical Center,500 E Medical Center Drive,Ann Arbor,MI,48109,ENC,"Senait Fisseha, M.D., J.D.","Senait Fisseha, M.D., J.D.","Gary D. Smith, Ph.D., HCLD",734-763-4323,N/A,N/A,42.305,-83.669,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1181,Center for Reproductive Medicine and Surgery,300 Park Street,Birmingham,MI,48009,ENC,"Michael S. Mersol-Barg, M.D.","Michael S. Mersol-Barg, M.D.","Michael S. Mersol-Barg, M.D.",248-593-6990,http://www.reproductive-medicine.com,smartlabs@mac.com,42.541,-83.213,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1182,Michigan Comprehensive Fertility Center,18181 Oakwood Boulevard,Dearborn,MI,48124,ENC,"David M. Magyar, D.O.","David M. Magyar, D.O.","David M. Magyar, D.O.",313-299-6650,N/A,magyard@michigancfc.com,42.298,-83.245,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1183,"Grand Rapids Fertility & IVF, P.C.",555 Midtowne NE,Grand Rapids,MI,49503,ENC,"Douglas C. Daly, M.D.","Douglas C. Daly, M.D.","Douglas C. Daly, M.D.",616-774-2030,http://www.grandrapidsfertility.com,GRIVFMD1@aol.com,42.971614,-85.654617,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1184,The Fertility Center,3230 Eagle Park Drive NE,Grand Rapids,MI,49525,ENC,"William G. Dodds, M.D.","William G. Dodds, M.D.","Louise Plante, Ph.D., HCLDELD",616-988-2229,http://www.fertilitycentermi.com,rlstrouse@mrivf.com,43.031,-85.582,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1187,IVF Michigan,3950 South Rochester Road,Rochester Hills,MI,48307,ENC,"Mostafa I. Abuzeid, M.D.","Michael H. Fakih, M.D.","Iqbal Khan, Ph.D., HCLD",248-844-8840,N/A,N/A,42.624214,-83.132002,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1188,University Women's Care IVF - Infertility,26400 West Twelve Mile Road,Southfield,MI,48034,ENC,"Michael P. Diamond, M.D.","Elizabeth E. Puscheck, M.D.","Narendra Joshi, Ph.D.",248-352-8200,N/A,N/A,42.497,-83.288,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1189,"Brenda L. Moskovitz, M.D., PC",415 East Maple Road,Troy,MI,48083,ENC,"Brenda L. Moskovitz, M.D.",Michael Mersol Barg MD,"Michael Stahler, Ph.D. HCLD",248-524-1001,N/A,N/A,42.549023,-83.138712,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1190,Henry Ford Medical Center,1500 W Big Beaver,Troy,MI,48084,ENC,"Ronald C. Strickler, M.D.","Ronald C. Strickler, M.D.","Ronald C. Strickler, M.D.",248-637-4050,N/A,rstrick1@hfhs.org,42.562766,-83.169126,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1191,Reproductive Medicine Associates of Michigan,130 Town Center Drive,Troy,MI,48084,ENC,"Richard T. ScottJr., M.D.","Bradley T. Miller, M.D.","Tariq A. Shah, Ph.D., HCLD",248-619-3100,http://www.RMAMI.com,info@rmami.com,42.568335,-83.150611,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1192,Michigan Center for Fertility and Women's Health PLC,4700 13 Mile Road,Warren,MI,48092,ENC,"Carole L. Kowalczyk, M.D.","Carole L. Kowalczyk, M.D.","Michael J. Kirk, TSELD",586-576-0431,N/A,N/A,42.5205188,-83.0606229,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1193,Midwest Center for Reproductive Health,12000 Elm Creek Boulevard North,Maple Grove,MN,55369,WNC,"Randle S. Corfman, M.D., Ph.D.","Randle S. Corfman, M.D., Ph.D.","Elizabeth A. Williamson, MSELD",763-494-7700,http://www.mcrh.com,rcorfman@mcrh.com,45.095584,-93.432908,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1194,Center for Reproductive Medicine,2800 Chicago Avenue South,Minneapolis,MN,55407,WNC,"Bruce F. Campbell, M.D.","Bruce F. Campbell, M.D.","Douglas Carrell, Ph.D., HCLD",612-863-5390,http://www.IVFMinnesota.com,Bruce.Campbell@IVFMinnesota.co,44.9517643,-93.2626701,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1195,University of Minnesota Physicians,606 24th Ave S,Minneapolis,MN,55454,WNC,"Mark A. Damario, M.D.","Mark A. Damario, M.D.","Christopher DeJonge, Ph.D., HCLD",612-627-4564,N/A,N/A,44.967045,-93.237727,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1196,Mayo Clinic - Assissted Reproductive Technologies,200 First Street,Rochester,MN,55057,WNC,"Charles C. Coddington, M.D.","Charles C. Coddington, M.D.","Dean E. Morbeck, Ph.D, HCLD",507-284-4520,http://www.mayoclinic.org/reproductivemed-rst/,N/A,44.0221363,-92.4666658,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1197,Reproductive Medicine & Infertility Associates,2101 Woodwinds Drive,Woodbury,MN,55125,WNC,"Jacques P. Stassart, M.D.","Jacques P. Stassart, M.D.","G. David Ball, Ph.D.",651-222-6050,http://www.rmia.com,N/A,44.917534,-92.979945,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1198,Center for Reproductive Medicine and Fertility,500 Keene Street,Columbia,MO,65201,WNC,"Danny J. Schust, M.D.","Mira Aubuchon, M.D.","Kathy Sharpe-Timms, Ph.D, HCLD",573-817-3101,N/A,schustd@health.missouri.edu,38.9555391,-92.2898924,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1199,Mid-Missouri Reproductive Medicine and Surgery,1502 East Broadway,Columbia,MO,65201,WNC,"Gilbert B. Wilshire, M.D.","Steven A. Brody, M.D., Ph.D.","Jaime Sutton, Ph.D., ELD",573-443-4511,http://www.missourifertility.com,N/A,38.950308,-92.318109,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1200,Midwest Women's Healthcare,6400 Prospect,Kansas City,MO,64132,WNC,"Gregory C. Starks, M.D.","Gregory C. Starks, M.D.","J. Michael Wilson, Ph.D., HCLD",816-444-6888,N/A,N/A,39.010202,-94.557432,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
